Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,keywords,release date,mentions before,total posts before,normalized mentions before,upvotes before,mentions after,total posts after,normalized mentions after,upvotes after,month
Transformer: Rise of the Dark Spark,Xbox 360,2014.0,Action,Activision,0.09,0.06,0.0,0.01,0.16,,,,,,,"Transformer,Rise of the Dark Spark,Transformer: Rise of the Dark Spark",6/24/2014,0,37813,0.0,0,0,30677,0.0,0,Jun
Transformer: Rise of the Dark Spark,PS3,2014.0,Action,Activision,0.04,0.04,0.01,0.02,0.11,,,,,,,"Transformer,Rise of the Dark Spark,Transformer: Rise of the Dark Spark",6/24/2014,0,37813,0.0,0,0,30677,0.0,0,Jun
Transformer: Rise of the Dark Spark,Xbox One,2014.0,Action,Activision,0.07,0.03,0.0,0.01,0.11,,,,,,,"Transformer,Rise of the Dark Spark,Transformer: Rise of the Dark Spark",6/24/2014,0,37813,0.0,0,0,30677,0.0,0,Jun
Transformer: Rise of the Dark Spark,Wii U,2014.0,Action,Activision,0.04,0.01,0.0,0.01,0.06,,,,,,,"Transformer,Rise of the Dark Spark,Transformer: Rise of the Dark Spark",6/24/2014,0,37813,0.0,0,0,30677,0.0,0,Jun
Code Name: S.T.E.A.M.,3DS,2015,Strategy,Nintendo,0.28,0.1,0.02,0.04,0.42,69.0,138.0,7.7,250.0,Intelligent Systems,T,"Code Name: S.T.E.A.M.,S.T.E.A.M.,Code Name",5/16/2015,3,31989,9.38e-05,15,1,32899,3.04e-05,1,May
TRON: Evolution - Battle Grids,Wii,2010,Racing,Disney Interactive Studios,0.34,0.04,0.0,0.02,0.42,,,,,,,"TRON: Evolution - Battle Grids,Evolution - Battle Grids,TRON",12/7/2010,0,14450,0.0,0,0,16087,0.0,0,Dec
SBK X: Superbike World Championship,PS3,2010.0,Racing,Black Bean Games,0.05,0.12,0.0,0.04,0.21,73.0,4.0,7.5,4.0,Milestone S.r.l,E10+,"SBK X: Superbike World Championship,Superbike World Championship,SBK X",10/19/2010,0,11251,0.0,0,0,12667,0.0,0,Oct
SBK X: Superbike World Championship,Xbox 360,2010.0,Racing,Black Bean Games,0.1,0.07,0.0,0.02,0.19,74.0,13.0,8.3,8.0,Milestone S.r.l,E10+,"SBK X: Superbike World Championship,Superbike World Championship,SBK X",10/19/2010,0,11251,0.0,0,0,12667,0.0,0,Oct
Dragon Ball: Fusions,3DS,2016,Role-Playing,Namco Bandai Games,0.04,0.0,0.38,0.0,0.42,68.0,24.0,7.6,32.0,Ganbarion,T,"Fusions,Dragon Ball: Fusions,Dragon Ball,Dragonball",11/22/2016,21,46193,0.000454614,25,34,45062,0.0007545160000000001,41,Nov
Disgaea D2: A Brighter Darkness,PS3,2013,Role-Playing,Nippon Ichi Software,0.18,0.0,0.2,0.04,0.42,74.0,74.0,8.1,122.0,Nippon Ichi Software,T,"Disgaea D2,Disgaea D2: A Brighter Darkness,A Brighter Darkness",10/8/2013,3,51400,5.84e-05,3,2,40860,4.89e-05,2,Oct
Assassin's Creed Syndicate,Windows,2015,Action,Ubisoft,0.22,0.18,0.0,0.04,0.42,74.0,28.0,5.9,1088.0,Ubisoft Quebec,M,"Assassin's Creed,Assassin's Creed Syndicate",11/19/2015,0,41033,0.0,0,127,35159,0.003612162,3129,Nov
Pro Evolution Soccer 2012,Wii,2011,Action,Konami Digital Entertainment,0.16,0.16,0.06,0.04,0.42,79.0,18.0,7.0,24.0,Konami,E,"Pro Evolution Soccer,Pro Evolution Soccer 2012",11/15/2011,0,47876,0.0,0,1,38159,2.62e-05,1,Nov
Heroes of Ruin,3DS,2012,Role-Playing,Nintendo,0.26,0.14,0.0,0.04,0.42,69.0,106.0,7.4,100.0,n-Space,T,Heroes of Ruin,7/17/2012,4,55788,7.170000000000001e-05,3,0,54089,0.0,0,Jul
State of Decay,Xbox One,2015,Strategy,Microsoft Game Studios,0.28,0.1,0.0,0.04,0.42,,,,,,,State of Decay,4/28/2015,10,33397,0.000299428,17,27,30490,0.000885536,22,Apr
de Blob 2,PS3,2011.0,Platform,THQ,0.11,0.07,0.0,0.03,0.21,74.0,50.0,7.1,34.0,Blue Tongue Entertainment,E10+,"de Blob,de Blob 2",2/22/2011,2,17601,0.00011363,3,1,18670,5.36e-05,1,Feb
de Blob 2,Wii,2011.0,Platform,THQ,0.11,0.06,0.0,0.02,0.18,79.0,20.0,8.1,26.0,Blue Tongue Entertainment,E10+,"de Blob,de Blob 2",2/22/2011,2,17601,0.00011363,3,1,18670,5.36e-05,1,Feb
de Blob 2,Xbox 360,2011.0,Platform,THQ,0.1,0.04,0.0,0.01,0.15,77.0,54.0,7.5,23.0,Blue Tongue Entertainment,E10+,"de Blob,de Blob 2",2/22/2011,2,17601,0.00011363,3,1,18670,5.36e-05,1,Feb
de Blob 2,DS,2011.0,Platform,THQ,0.08,0.02,0.0,0.01,0.11,75.0,11.0,8.2,6.0,Halfbrick Studios,E,"de Blob,de Blob 2",2/22/2011,2,17601,0.00011363,3,1,18670,5.36e-05,1,Feb
Champion Jockey: G1 Jockey & Gallop Racer,PS3,2011.0,Sports,Tecmo Koei,0.06,0.05,0.08,0.02,0.21,,,,,,,"Champion Jockey,Champion Jockey: G1 Jockey & Gallop Racer,G1 Jockey & Gallop Racer",11/8/2011,0,39780,0.0,0,0,44288,0.0,0,Nov
Champion Jockey: G1 Jockey & Gallop Racer,Wii,2011.0,Sports,Tecmo Koei,0.04,0.03,0.01,0.01,0.09,,,,,,,"Champion Jockey,Champion Jockey: G1 Jockey & Gallop Racer,G1 Jockey & Gallop Racer",11/8/2011,0,39780,0.0,0,0,44288,0.0,0,Nov
Tony Hawk's Pro Skater 5,PS4,2015.0,Sports,Activision,0.09,0.08,0.0,0.03,0.21,32.0,43.0,1.5,427.0,Robomodo,T,"Tony Hawk's Pro Skater 5,Tony Hawk's Pro Skater",9/29/2015,0,31433,0.0,0,32,31978,0.001000688,764,Sep
Tony Hawk's Pro Skater 5,Xbox One,2015.0,Sports,Activision,0.09,0.02,0.0,0.01,0.12,39.0,18.0,2.1,132.0,Robomodo,T,"Tony Hawk's Pro Skater 5,Tony Hawk's Pro Skater",9/29/2015,0,31433,0.0,0,32,31978,0.001000688,764,Sep
Tony Hawk's Pro Skater 5,Xbox 360,2015.0,Sports,Activision,0.06,0.0,0.0,0.01,0.07,,,2.8,10.0,Robomodo,T,"Tony Hawk's Pro Skater 5,Tony Hawk's Pro Skater",9/29/2015,0,31433,0.0,0,32,31978,0.001000688,764,Sep
Tony Hawk's Pro Skater 5,PS3,2015.0,Sports,Activision,0.05,0.0,0.0,0.01,0.06,,,3.1,12.0,Robomodo,T,"Tony Hawk's Pro Skater 5,Tony Hawk's Pro Skater",9/29/2015,0,31433,0.0,0,32,31978,0.001000688,764,Sep
Frogger 3D,3DS,2011,Action,Konami Digital Entertainment,0.32,0.06,0.0,0.02,0.42,54.0,22.0,5.5,16.0,Alpha Unit,E,Frogger 3D,9/20/2011,0,30751,0.0,0,3,28739,0.000104388,8,Sep
Lost Planet 3,PS3,2013.0,Shooter,Capcom,0.07,0.05,0.06,0.02,0.21,61.0,30.0,5.5,102.0,Spark Unlimited,T,"Lost Planet 3,Lost Planet",8/27/2013,16,52046,0.00030742,13,26,52303,0.000497103,20,Aug
Lost Planet 3,Xbox 360,2013.0,Shooter,Capcom,0.07,0.03,0.01,0.01,0.12,58.0,43.0,5.8,142.0,Spark Unlimited,T,"Lost Planet 3,Lost Planet",8/27/2013,16,52046,0.00030742,13,26,52303,0.000497103,20,Aug
Zombie Army Trilogy,PS4,2015.0,Shooter,Rebellion Developments,0.05,0.12,0.0,0.03,0.2,62.0,26.0,6.8,88.0,Rebellion,,Zombie Army Trilogy,3/6/2015,13,31094,0.000418087,11,0,31010,0.0,0,Mar
Zombie Army Trilogy,Xbox One,2015.0,Shooter,Rebellion Developments,0.05,0.05,0.0,0.01,0.11,62.0,10.0,7.2,40.0,Rebellion,,Zombie Army Trilogy,3/6/2015,13,31094,0.000418087,11,0,31010,0.0,0,Mar
Code of Princess,3DS,2012,Action,Agatsuma Entertainment,0.32,0.0,0.06,0.02,0.4,67.0,76.0,7.6,146.0,Studio Saizensen,T,Code of Princess,10/9/2012,0,44703,0.0,0,0,43388,0.0,0,Oct
Kung Fu Rider,PS3,2010,Action,Sony Computer Entertainment,0.12,0.18,0.02,0.06,0.4,36.0,90.0,3.7,42.0,SCE Japan Studio,E10+,Kung Fu Rider,9/16/2010,0,11354,0.0,0,0,11225,0.0,0,Sep
Tekken 3D: Prime Edition,3DS,2012,Fighting,Nintendo,0.12,0.14,0.1,0.02,0.4,64.0,84.0,5.9,78.0,Arika,T,"Prime Edition,Tekken 3D,Tekken 3D: Prime Edition",2/14/2012,1,37400,2.67e-05,1,0,41380,0.0,0,Feb
Sleeping Dogs,Xbox One,2014,Action,Square Enix,0.2,0.18,0.0,0.04,0.4,,,,,,,Sleeping Dogs,10/14/2014,0,26210,0.0,0,0,28394,0.0,0,Oct
Apache: Air Assault,PS3,2010.0,Simulation,Activision,0.11,0.06,0.0,0.03,0.2,66.0,17.0,6.1,12.0,Gaijin Entertainment,T,"Apache: Air Assault,Air Assault,Apache",11/16/2010,1,12667,7.890000000000001e-05,1,3,15009,0.00019988,11,Nov
Apache: Air Assault,Xbox 360,2010.0,Simulation,Activision,0.12,0.03,0.0,0.01,0.16,70.0,26.0,6.4,31.0,Gaijin Entertainment,T,"Apache: Air Assault,Air Assault,Apache",11/16/2010,1,12667,7.890000000000001e-05,1,3,15009,0.00019988,11,Nov
Wizards of Waverly Place: Spellbound,DS,2010,Misc,Disney Interactive Studios,0.32,0.06,0.0,0.02,0.4,,,0.0,,Disney Interactive Studios,E,"Wizards of Waverly Place,Spellbound,Wizards of Waverly Place: Spellbound",11/16/2010,0,12667,0.0,0,0,15009,0.0,0,Nov
Earth Defense Force: Insect Armageddon,PS3,2011.0,Shooter,D3Publisher,0.06,0.04,0.08,0.02,0.2,63.0,28.0,7,24.0,Vicious Cycle,T,"Earth Defense Force,Insect Armageddon,Earth Defense Force: Insect Armageddon",7/5/2011,1,26728,3.74e-05,3,7,24538,0.000285272,14,Jul
Earth Defense Force: Insect Armageddon,Xbox 360,2011.0,Shooter,D3Publisher,0.1,0.04,0.03,0.01,0.19,68.0,40.0,8.2,45.0,Vicious Cycle,T,"Earth Defense Force,Insect Armageddon,Earth Defense Force: Insect Armageddon",7/5/2011,1,26728,3.74e-05,3,7,24538,0.000285272,14,Jul
Silent Hill: Book of Memories,Vita,2012,Action,Konami Digital Entertainment,0.2,0.1,0.0,0.08,0.4,58.0,114.0,5.1,204.0,WayForward,M,"Silent Hill: Book of Memories,Silent Hill,Book of Memories",10/16/2012,0,42452,0.0,0,0,45426,0.0,0,Oct
Cabela's Survival: Shadows of Katmai,Wii,2011.0,Sports,Activision,0.14,0.04,0.0,0.01,0.2,,,8,5.0,Activision,T,"Cabela's Survival: Shadows of Katmai,Shadows of Katmai,Cabela's Survival",11/1/2011,0,34178,0.0,0,1,47416,2.11e-05,1,Nov
Cabela's Survival: Shadows of Katmai,PS3,2011.0,Sports,Activision,0.11,0.05,0.0,0.02,0.18,,,7.4,5.0,Activision,T,"Cabela's Survival: Shadows of Katmai,Shadows of Katmai,Cabela's Survival",11/1/2011,0,34178,0.0,0,1,47416,2.11e-05,1,Nov
Cabela's Survival: Shadows of Katmai,Xbox 360,2011.0,Sports,Activision,0.14,0.03,0.0,0.01,0.18,,,3.5,6.0,Activision,T,"Cabela's Survival: Shadows of Katmai,Shadows of Katmai,Cabela's Survival",11/1/2011,0,34178,0.0,0,1,47416,2.11e-05,1,Nov
Castlevania: Lords of Shadow 2,PS3,2014.0,Action,Konami Digital Entertainment,0.03,0.12,0.02,0.03,0.2,63.0,55.0,7.8,528.0,Mercury Steam,M,"Lords of Shadow 2,Castlevania: Lords of Shadow,Castlevania: Lords of Shadow 2,Castlevania",2/25/2014,52,40714,0.001277202,265,55,37893,0.001451455,108,Feb
Castlevania: Lords of Shadow 2,Xbox 360,2014.0,Action,Konami Digital Entertainment,0.02,0.06,0.0,0.01,0.09,70.0,22.0,7.8,239.0,Mercury Steam,M,"Lords of Shadow 2,Castlevania: Lords of Shadow,Castlevania: Lords of Shadow 2,Castlevania",2/25/2014,52,40714,0.001277202,265,55,37893,0.001451455,108,Feb
Castlevania: Lords of Shadow 2,Windows,2014.0,Action,Konami Digital Entertainment,0.01,0.03,0.0,0.0,0.04,58.0,16.0,7.7,498.0,Mercury Steam,M,"Lords of Shadow 2,Castlevania: Lords of Shadow,Castlevania: Lords of Shadow 2,Castlevania",2/25/2014,52,40714,0.001277202,265,55,37893,0.001451455,108,Feb
CSI: Unsolved!,DS,2010,Adventure,Ubisoft,0.26,0.1,0.0,0.04,0.4,,,,,,,"Unsolved!,CSI: Unsolved!,CSI",11/23/2010,0,12925,0.0,0,1,15566,6.42e-05,217,Nov
Shin Megami Tensei IV: Final,3DS,2016,Role-Playing,Deep Silver,0.1,0.0,0.28,0.02,0.38,,,,,,,"Final,Shin Megami Tensei IV: Final,Shin Megami Tensei IV",9/20/2016,194,36362,0.00533524,2329,165,35677,0.004624828,719,Sep
Captain America: Super Soldier,PS3,2011.0,Action,Sega,0.1,0.06,0.0,0.03,0.19,61.0,34.0,7.3,40.0,Next Level Games,T,"Captain America: Super Soldier,Captain America,Super Soldier",7/15/2011,6,24859,0.000241361,4,18,25633,0.00070222,15,Jul
Captain America: Super Soldier,Xbox 360,2011.0,Action,Sega,0.11,0.05,0.0,0.01,0.17,60.0,48.0,6.4,37.0,Next Level Games,T,"Captain America: Super Soldier,Captain America,Super Soldier",7/15/2011,6,24859,0.000241361,4,18,25633,0.00070222,15,Jul
Captain America: Super Soldier,3DS,2011.0,Action,Sega,0.05,0.02,0.0,0.01,0.08,51.0,9.0,5,6.0,High Voltage Software,T,"Captain America: Super Soldier,Captain America,Super Soldier",7/15/2011,6,24859,0.000241361,4,18,25633,0.00070222,15,Jul
Bound By Flame,PS4,2014,Role-Playing,Focus Home Interactive,0.16,0.18,0.0,0.06,0.38,53.0,80.0,5.9,460.0,Spiders,M,Bound By Flame,5/9/2014,15,31783,0.00047195,24,0,32540,0.0,0,May
Just Dance: Greatest Hits,Wii,2012,Misc,Ubisoft,0.28,0.08,0.0,0.02,0.38,,,0.0,,Ubisoft,E10+,"Greatest Hits,Just Dance,Just Dance: Greatest Hits",6/26/2012,6,50784,0.000118147,5,1,60739,1.65e-05,2,Jun
DanceMasters,Xbox 360,2010,Misc,Konami Digital Entertainment,0.3,0.04,0.04,0.02,0.38,63.0,60.0,5.9,14.0,GCP1,E10+,DanceMasters,11/4/2010,0,11812,0.0,0,0,14316,0.0,0,Nov
Fighter Within,Xbox One,2013,Fighting,Ubisoft,0.22,0.14,0.0,0.04,0.38,23.0,78.0,3.0,422.0,Ubisoft,T,Fighter Within,11/22/2013,3,52068,5.76e-05,1,0,43294,0.0,0,Nov
Marvel Super Hero Squad: Comic Combat,PS3,2011.0,Action,THQ,0.11,0.05,0.0,0.03,0.19,,,tbd,,THQ,E10+,"Marvel,Marvel Super Hero Squad,Comic Combat,Marvel Super Hero Squad: Comic Combat",11/15/2011,26,47876,0.00054307,50,0,38159,0.0,0,Nov
Marvel Super Hero Squad: Comic Combat,Wii,2011.0,Action,THQ,0.14,0.03,0.0,0.01,0.18,,,tbd,,THQ,E10+,"Marvel,Marvel Super Hero Squad,Comic Combat,Marvel Super Hero Squad: Comic Combat",11/15/2011,26,47876,0.00054307,50,0,38159,0.0,0,Nov
Marvel Super Hero Squad: Comic Combat,Xbox 360,2011.0,Action,THQ,0.13,0.04,0.0,0.01,0.18,,,tbd,,THQ,E10+,"Marvel,Marvel Super Hero Squad,Comic Combat,Marvel Super Hero Squad: Comic Combat",11/15/2011,26,47876,0.00054307,50,0,38159,0.0,0,Nov
SpongeBob SquigglePants 3D,3DS,2011,Misc,THQ,0.26,0.1,0.0,0.04,0.38,64.0,16.0,6.0,16.0,WayForward,E,SpongeBob SquigglePants 3D,4/12/2011,0,19704,0.0,0,0,25902,0.0,0,Apr
Silent Hill HD Collection,Xbox 360,2012,Action,Konami Digital Entertainment,0.22,0.12,0.02,0.04,0.38,69.0,34.0,5.6,196.0,Konami,M,Silent Hill HD Collection,3/20/2012,0,42460,0.0,0,0,43556,0.0,0,Mar
SpongeBob's Surf & Skate Roadtrip,Xbox 360,2011.0,Action,THQ,0.15,0.03,0.0,0.01,0.19,,,,,,,SpongeBob's Surf & Skate Roadtrip,11/8/2011,0,39780,0.0,0,0,44288,0.0,0,Nov
SpongeBob's Surf & Skate Roadtrip,DS,2011.0,Action,THQ,0.1,0.01,0.0,0.01,0.12,,,,,,,SpongeBob's Surf & Skate Roadtrip,11/8/2011,0,39780,0.0,0,0,44288,0.0,0,Nov
NASCAR Unleashed,3DS,2011.0,Racing,Activision,0.18,0.0,0.0,0.01,0.19,,,tbd,,Firebrand Games,E,NASCAR Unleashed,11/1/2011,0,34178,0.0,0,0,47416,0.0,0,Nov
NASCAR Unleashed,Wii,2011.0,Racing,Activision,0.17,0.0,0.0,0.01,0.18,,,tbd,,Firebrand Games,E,NASCAR Unleashed,11/1/2011,0,34178,0.0,0,0,47416,0.0,0,Nov
NASCAR Unleashed,Xbox 360,2011.0,Racing,Activision,0.11,0.0,0.0,0.01,0.12,,,tbd,,Firebrand Games,E,NASCAR Unleashed,11/1/2011,0,34178,0.0,0,0,47416,0.0,0,Nov
NASCAR Unleashed,PS3,2011.0,Racing,Activision,0.09,0.0,0.0,0.01,0.1,,,tbd,,Firebrand Games,E,NASCAR Unleashed,11/1/2011,0,34178,0.0,0,0,47416,0.0,0,Nov
Shaun White Skateboarding,PS3,2010,Sports,Ubisoft,0.22,0.1,0.0,0.06,0.38,61.0,52.0,6.5,16.0,Ubisoft Montreal,T,Shaun White Skateboarding,10/26/2010,0,11587,0.0,0,1,12925,7.74e-05,3,Oct
Air Conflicts: Secret Wars,PS3,2011.0,Simulation,bitComposer Games,0.1,0.06,0.0,0.03,0.19,51.0,8.0,tbd,,Games Farm,T,"Air Conflicts: Secret Wars,Air Conflicts,Secret Wars",9/30/2011,0,29015,0.0,0,0,32822,0.0,0,Sep
Air Conflicts: Secret Wars,Xbox 360,2011.0,Simulation,bitComposer Games,0.06,0.02,0.0,0.01,0.08,61.0,14.0,tbd,,Games Farm,T,"Air Conflicts: Secret Wars,Air Conflicts,Secret Wars",9/30/2011,0,29015,0.0,0,0,32822,0.0,0,Sep
Dance Central: Spotlight,Xbox One,2014,Misc,Microsoft Game Studios,0.3,0.06,0.0,0.0,0.38,74.0,38.0,7.0,94.0,Harmonix Music Systems,T,"Spotlight,Dance Central,Dance Central: Spotlight",9/2/2014,0,30973,0.0,0,3,26981,0.000111189,3,Sep
Warriors: Legends of Troy,PS3,2011,Action,Tecmo Koei,0.12,0.08,0.14,0.04,0.38,44.0,44.0,7.0,48.0,Tecmo Koei Canada,M,"Warriors,Warriors: Legends of Troy,Legends of Troy",3/8/2011,0,18469,0.0,0,18,18956,0.000949567,36,Mar
Arcania: Gothic 4,Windows,2010.0,Role-Playing,JoWood Productions,0.09,0.08,0.0,0.02,0.19,63.0,25.0,4.4,307.0,Spellbound,T,"Gothic 4,Arcania: Gothic,Arcania,Arcania: Gothic 4",10/19/2010,13,11251,0.001155453,216,9,12667,0.000710508,14,Oct
Arcania: Gothic 4,Xbox 360,2010.0,Role-Playing,JoWood Productions,0.04,0.04,0.01,0.01,0.09,64.0,21.0,5.2,52.0,Spellbound,T,"Gothic 4,Arcania: Gothic,Arcania,Arcania: Gothic 4",10/19/2010,13,11251,0.001155453,216,9,12667,0.000710508,14,Oct
Sword Art Online: Hollow Realization,PS4,2016,Role-Playing,Namco Bandai Games,0.12,0.04,0.2,0.04,0.38,69.0,64.0,7.7,104.0,Bandai Namco Games,T,"Sword Art Online,Sword Art Online: Hollow Realization,Hollow Realization",11/8/2016,12,44939,0.000267029,11,2,46012,4.35e-05,3,Nov
The Lord of the Rings: War in the North,Windows,2011,Action,Warner Bros. Interactive Entertainment,0.1,0.22,0.0,0.06,0.38,66.0,42.0,7.1,578.0,Snowblind Studios,M,"The Lord of the Rings: War in the North,War in the North,The Lord of the Rings",11/1/2011,16,34178,0.000468137,78,45,47416,0.000949047,112,Nov
Rango: The Video Game,PS3,2011.0,Action,Electronic Arts,0.07,0.09,0.0,0.03,0.19,65.0,23.0,6.4,7.0,Behaviour Interactive,E10+,"Rango,Rango: The Video Game,The Video Game",3/1/2011,0,17995,0.0,0,144,18692,0.007703830999999999,1941,Mar
Rango: The Video Game,Xbox 360,2011.0,Action,Electronic Arts,0.06,0.06,0.0,0.01,0.13,68.0,25.0,8,9.0,Behaviour Interactive,E10+,"Rango,Rango: The Video Game,The Video Game",3/1/2011,0,17995,0.0,0,144,18692,0.007703830999999999,1941,Mar
Rango: The Video Game,Wii,2011.0,Action,Electronic Arts,0.07,0.04,0.0,0.01,0.12,52.0,8.0,tbd,,Behaviour Interactive,E10+,"Rango,Rango: The Video Game,The Video Game",3/1/2011,0,17995,0.0,0,144,18692,0.007703830999999999,1941,Mar
Rango: The Video Game,DS,2011.0,Action,Electronic Arts,0.07,0.03,0.0,0.01,0.11,55.0,4.0,tbd,,Behavior Studios,E,"Rango,Rango: The Video Game,The Video Game",3/1/2011,0,17995,0.0,0,144,18692,0.007703830999999999,1941,Mar
Camping Mama: Outdoor Adventures,DS,2011,Simulation,505 Games,0.24,0.1,0.0,0.04,0.36,51.0,10.0,0.0,,Racjin,E,"Camping Mama,Camping Mama: Outdoor Adventures,Outdoor Adventures",9/13/2011,0,31717,0.0,0,0,28374,0.0,0,Sep
Just Dance 2017,Wii,2016.0,Misc,Ubisoft,0.06,0.11,0.0,0.01,0.18,,,tbd,,Ubisoft Paris,E10+,"Just Dance,Just Dance 2017",10/25/2016,1,38675,2.59e-05,1,5,46193,0.000108242,6,Oct
Just Dance 2017,Wii U,2016.0,Misc,Ubisoft,0.03,0.06,0.0,0.01,0.09,,,tbd,,Ubisoft Paris,E10+,"Just Dance,Just Dance 2017",10/25/2016,1,38675,2.59e-05,1,5,46193,0.000108242,6,Oct
Just Dance 2017,PS3,2016.0,Misc,Ubisoft,0.01,0.03,0.0,0.01,0.05,,,tbd,,Ubisoft Paris,E10+,"Just Dance,Just Dance 2017",10/25/2016,1,38675,2.59e-05,1,5,46193,0.000108242,6,Oct
Just Dance 2017,Xbox One,2016.0,Misc,Ubisoft,0.03,0.0,0.0,0.0,0.04,75.0,5.0,8,6.0,Ubisoft Paris,E10+,"Just Dance,Just Dance 2017",10/25/2016,1,38675,2.59e-05,1,5,46193,0.000108242,6,Oct
Just Dance 2017,Xbox 360,2016.0,Misc,Ubisoft,0.02,0.02,0.0,0.0,0.04,,,tbd,,Ubisoft Paris,E10+,"Just Dance,Just Dance 2017",10/25/2016,1,38675,2.59e-05,1,5,46193,0.000108242,6,Oct
Just Dance 2017,PS4,2016.0,Misc,Ubisoft,0.02,0.0,0.0,0.01,0.03,73.0,12.0,tbd,,Ubisoft Paris,E10+,"Just Dance,Just Dance 2017",10/25/2016,1,38675,2.59e-05,1,5,46193,0.000108242,6,Oct
Saw II: Flesh & Blood,PS3,2010.0,Action,Konami Digital Entertainment,0.1,0.06,0.0,0.02,0.18,,,,,,,"Flesh & Blood,Saw II: Flesh & Blood,Saw II",10/19/2010,1,11251,8.89e-05,1,3,12667,0.000236836,3,Oct
Saw II: Flesh & Blood,Xbox 360,2010.0,Action,Konami Digital Entertainment,0.1,0.04,0.0,0.01,0.15,,,,,,,"Flesh & Blood,Saw II: Flesh & Blood,Saw II",10/19/2010,1,11251,8.89e-05,1,3,12667,0.000236836,3,Oct
LEGO Harry Potter: Years 5-7,Vita,2012,Action,Warner Bros. Interactive Entertainment,0.14,0.14,0.0,0.06,0.36,64.0,38.0,6.8,42.0,Traveller's Tales,E10+,"Years 5-7,LEGO Harry Potter: Years 5-7,LEGO Harry Potter",3/6/2012,0,40589,0.0,0,0,42792,0.0,0,Mar
MotoGP 14 ,PS4,2014.0,Racing,Milestone S.r.l.,0.04,0.11,0.0,0.03,0.18,73.0,28.0,6.4,26.0,Milestone S.r.l,E,"MotoGP 14 ,MotoGP",6/20/2014,1,37580,2.6600000000000006e-05,1,5,31347,0.000159505,5,Jun
MotoGP 14 ,PS3,2014.0,Racing,Milestone S.r.l.,0.05,0.05,0.0,0.02,0.11,,,tbd,,Milestone S.r.l,E,"MotoGP 14 ,MotoGP",6/20/2014,1,37580,2.6600000000000006e-05,1,5,31347,0.000159505,5,Jun
MotoGP 14 ,Xbox 360,2014.0,Racing,Milestone S.r.l.,0.04,0.03,0.0,0.01,0.08,,,tbd,,Milestone S.r.l,E,"MotoGP 14 ,MotoGP",6/20/2014,1,37580,2.6600000000000006e-05,1,5,31347,0.000159505,5,Jun
Skylanders Imaginators,Wii U,2016.0,Platform,Activision,0.09,0.08,0.0,0.02,0.18,76.0,4.0,tbd,,Toys for Bob,E10+,Skylanders Imaginators,10/16/2016,0,34495,0.0,0,3,47143,6.36e-05,3,Oct
Skylanders Imaginators,PS4,2016.0,Platform,Activision,0.04,0.08,0.0,0.02,0.14,80.0,47.0,5.5,17.0,Toys for Bob,E10+,Skylanders Imaginators,10/16/2016,0,34495,0.0,0,3,47143,6.36e-05,3,Oct
Skylanders Imaginators,PS3,2016.0,Platform,Activision,0.02,0.07,0.0,0.02,0.11,,,tbd,,Toys for Bob,E10+,Skylanders Imaginators,10/16/2016,0,34495,0.0,0,3,47143,6.36e-05,3,Oct
Skylanders Imaginators,Xbox One,2016.0,Platform,Activision,0.05,0.04,0.0,0.01,0.1,78.0,14.0,6,8.0,Toys for Bob,E10+,Skylanders Imaginators,10/16/2016,0,34495,0.0,0,3,47143,6.36e-05,3,Oct
Skylanders Imaginators,Xbox 360,2016.0,Platform,Activision,0.04,0.05,0.0,0.01,0.09,,,tbd,,Toys for Bob,E10+,Skylanders Imaginators,10/16/2016,0,34495,0.0,0,3,47143,6.36e-05,3,Oct
Valhalla Knights 3,Vita,2013,Role-Playing,Xseed Games,0.08,0.02,0.24,0.02,0.36,48.0,38.0,6.8,112.0,K2,M,"Valhalla Knights,Valhalla Knights 3",10/15/2013,0,45095,0.0,0,0,42712,0.0,0,Oct
GRID Autosport,PS3,2014.0,Racing,Codemasters,0.05,0.09,0.01,0.03,0.18,75.0,35.0,6.8,62.0,Codemasters,E,GRID Autosport,6/24/2014,0,37813,0.0,0,23,30677,0.0007497469999999999,46,Jun
GRID Autosport,Xbox 360,2014.0,Racing,Codemasters,0.03,0.05,0.0,0.01,0.09,75.0,15.0,6,56.0,Codemasters,E,GRID Autosport,6/24/2014,0,37813,0.0,0,23,30677,0.0007497469999999999,46,Jun
World of Outlaws: Sprint Cars,Xbox 360,2010,Racing,THQ,0.34,0.0,0.0,0.02,0.36,57.0,8.0,8.1,20.0,Big Ant Studios,E,"Sprint Cars,World of Outlaws,World of Outlaws: Sprint Cars",2/9/2010,0,8689,0.0,0,0,10250,0.0,0,Feb
Pro Evolution Soccer 2013,3DS,2012,Sports,Konami Digital Entertainment,0.1,0.04,0.2,0.02,0.36,,,,,,,"Pro Evolution Soccer,Pro Evolution Soccer 2013",11/20/2012,1,48318,2.07e-05,1,1,48341,2.07e-05,1,Nov
Lips: Party Classics,Xbox 360,2010,Misc,Microsoft Game Studios,0.1,0.22,0.0,0.04,0.36,69.0,20.0,0.0,,iNiS,T,"Party Classics,Lips: Party Classics,Lips",3/2/2010,0,9655,0.0,0,4,11285,0.000354453,6,Mar
